"fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
2021-02-22,"AS",1018784,2.147,901209,2.246,98015,9000,6300,0,113315,11.123,3.128,0,0,0,0,14040,4800,0,18840,1.849,96325,21035,75290,9.455,85.006,3.117,2067,0.203,2.193,1649,418,15841,1.555,9.604,2.996,58680,37645,21035,5.76,3.695,6.511,4.177,1650,418,0.162,0.041,11662,4179,1.145,0.41,1.294,0.464,2.893,10.877,1.123,6.228,45.179,45.692,44.361,46.453,2021-09-24,2022-03-09,2022-08-21,2023-02-09,2024-07-16,2025-12-20,2022-10-13,2023-12-30,2025-03-17
2021-02-23,"AS",1018784,2.147,901209,2.246,98015,9000,6300,0,113315,11.123,3.128,0,0,0,0,14040,4800,0,18840,1.849,99545,23647,75898,9.771,87.848,3.145,3220,0.316,3.343,2916,304,17604,1.728,11.129,3.256,61596,37949,23647,6.046,3.725,6.835,4.211,2916,304,0.286,0.03,13795,3809,1.354,0.374,1.531,0.423,4.969,18.29,0.808,-8.854,46.483,45.692,46.605,46.308,2021-09-11,2022-02-12,2022-07-17,2023-05-21,2025-01-06,2026-08-25,2023-01-03,2024-05-21,2025-10-06
2021-02-24,"AS",1018784,2.147,901209,2.246,112055,17400,6300,0,135755,13.325,3.011,14040,8400,0,22440,14040,8400,0,22440,2.203,104014,27168,76846,10.21,76.619,3.167,4469,0.439,4.489,3995,474,20886,2.05,18.643,3.515,65591,38423,27168,6.438,3.771,7.278,4.263,3995,474,0.392,0.047,17031,3855,1.672,0.378,1.89,0.428,6.486,23.458,1.249,1.208,47.508,40.242,48.034,46.503,2021-08-16,2021-12-29,2022-05-13,2023-08-05,2025-05-18,2027-02-28,2023-03-08,2024-09-10,2026-03-15
2021-02-25,"AS",1018784,2.147,901209,2.246,112055,17400,6300,0,135755,13.325,3.011,0,0,0,0,14040,8400,0,22440,2.203,109192,31760,77432,10.718,80.433,3.178,5178,0.508,4.978,4885,293,23734,2.33,13.636,3.632,70476,38716,31760,6.918,3.8,7.82,4.296,4885,293,0.479,0.029,20269,3465,1.99,0.34,2.249,0.384,7.448,19.012,0.763,-10.117,48.02,40.242,48.902,46.379,2021-07-23,2021-11-18,2022-03-15,2024-01-03,2026-02-02,2028-03-04,2023-07-13,2025-04-18,2027-01-24
2021-02-26,"AS",1018784,2.147,901209,2.246,112055,17400,6300,0,135755,13.325,3.011,0,0,0,0,14040,8400,0,22440,2.203,109192,31760,77432,10.718,80.433,3.028,0,0,0,0,0,19069,1.872,-19.655,2.848,70476,38716,31760,6.918,3.8,7.82,4.296,0,0,0,0,16745,2324,1.644,0.228,1.858,0.258,0,-17.386,0,-32.929,41.034,40.242,38.999,44.983,2021-07-15,2021-11-03,2022-02-22,2024-08-01,2027-02-02,2029-08-05,2024-01-02,2026-02-13,2028-03-28
2021-02-27,"AS",1018784,2.147,901209,2.246,112055,17400,6300,0,135755,13.325,3.011,0,0,0,0,14040,8400,0,22440,2.203,111838,34073,77765,10.978,82.382,3.039,2646,0.26,2.423,2480,166,19648,1.929,3.036,2.836,72955,38882,34073,7.161,3.817,8.095,4.314,2479,166,0.243,0.016,17574,2072,1.725,0.203,1.95,0.23,3.518,4.951,0.429,-10.843,41.546,40.242,39.809,44.913,2021-07-09,2021-10-24,2022-02-08,2024-09-13,2027-04-17,2029-11-18,2024-02-07,2026-04-17,2028-06-25
2021-02-28,"AS",1018784,2.147,901209,2.246,112055,17400,6300,0,135755,13.325,3.011,0,0,0,0,14040,8400,0,22440,2.203,114483,36386,78097,11.237,84.331,3.049,2645,0.26,2.365,2478,167,20225,1.985,2.937,2.825,75435,39049,36386,7.404,3.833,8.37,4.333,2480,167,0.243,0.016,18405,1822,1.807,0.179,2.042,0.202,3.399,4.729,0.43,-12.066,42.012,40.242,40.573,44.805,2021-07-04,2021-10-15,2022-01-25,2024-11-07,2027-07-21,2030-04-02,2024-03-23,2026-07-04,2028-10-15
2021-03-01,"AS",1018784,2.147,901209,2.246,112055,17400,6300,0,135755,13.325,3.011,0,0,0,0,14040,8400,0,22440,2.203,117129,38699,78430,11.497,86.28,3.059,2646,0.26,2.311,2480,166,20804,2.042,2.863,2.815,77914,39215,38699,7.648,3.849,8.645,4.351,2479,166,0.243,0.016,19234,1570,1.888,0.154,2.134,0.174,3.286,4.504,0.425,-13.831,42.478,40.242,41.342,44.754,2021-06-30,2021-10-06,2022-01-13,2024-12-26,2027-10-14,2030-08-01,2024-05-11,2026-09-28,2029-02-13
2021-03-02,"AS",1018784,2.147,901209,2.246,112055,17400,6300,0,135755,13.325,3.011,0,0,0,0,14040,8400,0,22440,2.203,118737,39867,78870,11.655,87.464,3.038,1608,0.158,1.373,1388,220,19192,1.884,-7.749,2.581,79302,39435,39867,7.784,3.871,8.8,4.376,1388,220,0.136,0.022,17706,1486,1.738,0.146,1.965,0.165,1.781,-7.944,0.561,-5.35,41.5,40.242,39.799,44.981,2021-06-28,2021-10-03,2022-01-08,2025-06-04,2028-07-16,2031-08-28,2024-09-08,2027-04-25,2029-12-09
2021-03-03,"AS",1018784,2.147,901209,2.246,128435,25200,12700,0,166335,16.327,2.979,16380,7800,6400,30580,16380,7800,6400,30580,3.002,121707,39315,82392,11.946,73.17,2.998,2970,0.292,2.501,1209,1761,17693,1.737,-7.811,2.284,80511,41196,39315,7.903,4.044,8.934,4.571,1209,1761,0.119,0.173,14920,2773,1.464,0.272,1.656,0.308,1.525,-15.735,4.466,86.608,39.637,38.752,35.256,49.115,2021-06-24,2021-09-25,2021-12-28,2024-12-06,2027-09-09,2030-06-12,2024-04-19,2026-08-21,2028-12-21
2021-03-04,"AS",1018784,2.147,901209,2.246,128435,25200,12700,0,166335,16.327,2.979,0,0,0,0,16380,7800,6400,30580,3.002,124940,40340,84600,12.264,75.113,2.954,3233,0.317,2.656,2129,1104,15748,1.546,-10.993,1.986,82640,42300,40340,8.112,4.152,9.17,4.694,2129,1104,0.209,0.108,12164,3584,1.194,0.352,1.35,0.398,2.644,-18.472,2.68,29.246,37.587,38.752,31.817,50.544,2021-06-22,2021-09-23,2021-12-25,2024-05-16,2026-09-22,2029-01-28,2023-11-03,2025-11-01,2027-11-01
2021-03-05,"AS",1018784,2.147,901209,2.246,128435,25200,12700,0,166335,16.327,2.979,0,0,0,0,16380,7800,6400,30580,3.002,128729,41349,87380,12.636,77.391,2.879,3789,0.372,3.033,2399,1390,19537,1.918,24.06,2.256,85039,43690,41349,8.347,4.288,9.436,4.848,2399,1390,0.235,0.136,14563,4974,1.429,0.488,1.616,0.552,2.903,19.722,3.286,38.783,34.094,38.752,26.585,51.573,2021-06-14,2021-09-08,2021-12-04,2023-09-05,2025-07-09,2027-05-13,2023-04-02,2024-10-22,2026-05-14
2021-03-06,"AS",1018784,2.147,901209,2.246,128435,25200,12700,0,166335,16.327,2.979,0,0,0,0,16380,7800,6400,30580,3.002,130156,42172,87984,12.776,78.249,2.859,1427,0.14,1.109,1125,302,18318,1.798,-6.239,2.102,86164,43992,42172,8.458,4.318,9.561,4.881,1125,302,0.11,0.03,13209,5110,1.297,0.502,1.466,0.567,1.323,-9.298,0.691,2.734,33.163,38.752,25.583,51.085,2021-06-14,2021-09-09,2021-12-05,2023-07-02,2025-03-18,2026-12-03,2023-02-07,2024-07-19,2025-12-29
2021-03-07,"AS",1018784,2.147,901209,2.246,128435,25200,12700,0,166335,16.327,2.979,0,0,0,0,16380,7800,6400,30580,3.002,131584,42996,88588,12.916,79.108,2.841,1428,0.14,1.097,1126,302,17101,1.679,-6.644,1.95,87290,44294,42996,8.568,4.348,9.686,4.915,1126,302,0.111,0.03,11855,5245,1.164,0.515,1.315,0.582,1.307,-10.251,0.686,2.642,32.324,38.752,24.625,50.606,2021-06-15,2021-09-10,2021-12-06,2023-05-06,2024-12-10,2026-07-16,2022-12-22,2024-04-28,2025-09-03
2021-03-08,"AS",1018784,2.147,901209,2.246,128435,25200,12700,0,166335,16.327,2.979,0,0,0,0,16380,7800,6400,30580,3.002,133011,43819,89192,13.056,79.966,2.823,1427,0.14,1.084,1125,302,15882,1.559,-7.128,1.799,88415,44596,43819,8.678,4.377,9.811,4.948,1125,302,0.11,0.03,10501,5381,1.031,0.528,1.165,0.597,1.289,-11.421,0.682,2.593,31.486,38.752,23.706,50.103,2021-06-16,2021-09-11,2021-12-07,2023-03-18,2024-09-15,2026-03-16,2022-11-11,2024-02-16,2025-05-23
2021-03-09,"AS",1018784,2.147,901209,2.246,128435,25200,12700,0,166335,16.327,2.979,0,0,0,0,16380,7800,6400,30580,3.002,136277,46279,89998,13.376,81.929,2.811,3266,0.321,2.455,2863,403,17540,1.722,10.439,1.866,91278,44999,46279,8.96,4.417,10.128,4.993,2863,403,0.281,0.04,11976,5564,1.176,0.546,1.329,0.617,3.238,14.046,0.904,3.401,30.927,38.752,23.723,48.421,2021-06-12,2021-09-03,2021-11-26,2022-11-15,2024-02-14,2025-05-15,2022-08-01,2023-08-22,2024-09-11
2021-03-10,"AS",1018784,2.147,901209,2.246,144815,36600,12700,0,194115,19.054,2.917,16380,11400,0,27780,16380,11400,0,27780,2.727,140785,49031,91754,13.819,72.527,2.822,4508,0.442,3.308,3630,878,19078,1.873,8.769,2.051,94908,45877,49031,9.316,4.503,10.531,5.091,3630,878,0.356,0.086,14397,4681,1.413,0.459,1.598,0.519,3.977,20.215,1.951,-15.87,31.439,35.864,24.812,47.591,2021-06-15,2021-09-09,2021-12-05,2022-09-17,2023-11-04,2024-12-21,2022-06-13,2023-05-28,2024-05-11
